course_url,course_name,absoulte_url
/course/child-development-9059,Understanding child development: from synapse to society,https://www.classcentral.com/course/child-development-9059
/course/psihologiya-priznaniya-i-samozanyatosti-9932,Психология признания и самозанятости,https://www.classcentral.com/course/psihologiya-priznaniya-i-samozanyatosti-9932
/course/economia-do-trabalho-9995,Introdução à Economia do Trabalho: Teorias e Políticas,https://www.classcentral.com/course/economia-do-trabalho-9995
/course/psychology-of-thrill-seekers-10208,The Psychology of Thrill Seekers,https://www.classcentral.com/course/psychology-of-thrill-seekers-10208
/course/france-universite-numerique-les-discriminations-comprendre-pour-agir-15232,Les discriminations : comprendre pour agir,https://www.classcentral.com/course/france-universite-numerique-les-discriminations-comprendre-pour-agir-15232
/course/gestion-riesgo-16921,Gestión integral del riesgo de desastres,https://www.classcentral.com/course/gestion-riesgo-16921
/course/the-science-of-well-being-10346,The Science of Well-Being,https://www.classcentral.com/course/the-science-of-well-being-10346
/course/historia-de-mexico-10521,¿Cómo llegamos aquí? Una historia del poder en México ,https://www.classcentral.com/course/historia-de-mexico-10521
/course/introducao-analise-macroeconomica-10706,Introdução à Análise Macroeconômica,https://www.classcentral.com/course/introducao-analise-macroeconomica-10706
/course/why-experience-matters-10596,Why Experience Matters: Qualitative Research,https://www.classcentral.com/course/why-experience-matters-10596
/course/anticorrupcion-introduccion-14490,Anticorrupción: Introducción a conceptos y perspectiva práctica,https://www.classcentral.com/course/anticorrupcion-introduccion-14490
/course/teoriya-lzhi-profajling-13634,Теория Лжи. Профайлинг,https://www.classcentral.com/course/teoriya-lzhi-profajling-13634
/course/politicheskaya-geografiya-13661,Политическая география,https://www.classcentral.com/course/politicheskaya-geografiya-13661
/course/pravovoe-regulirovanie-naloga-na-pribyl-13109,Правовое регулирование налога на прибыль в Российской Федерации,https://www.classcentral.com/course/pravovoe-regulirovanie-naloga-na-pribyl-13109
/course/studying-cities-social-science-methods-f-13837,Studying Cities: Social Science Methods for Urban Research,https://www.classcentral.com/course/studying-cities-social-science-methods-f-13837
/course/feminism-social-justice-13290,Feminism and Social Justice,https://www.classcentral.com/course/feminism-social-justice-13290
/course/skeletal-analysis-12550,Written in Bone: An Introduction to Forensic and Bio-archaeology,https://www.classcentral.com/course/skeletal-analysis-12550
/course/child-protection-teachers-11044,Child Protection for Teachers,https://www.classcentral.com/course/child-protection-teachers-11044
/course/grand-challenges-food-for-thought-12386,Grand Challenges: Food for Thought,https://www.classcentral.com/course/grand-challenges-food-for-thought-12386
/course/global-prosperity-9554,Global Prosperity Beyond GDP,https://www.classcentral.com/course/global-prosperity-9554
/course/migration-theories-9556,Why Do People Migrate? Theories,https://www.classcentral.com/course/migration-theories-9556
/course/climate-change-12527,"Protecting Public Health in a Changing Climate:  A Primer for City, Local, and Regional Action",https://www.classcentral.com/course/climate-change-12527
/course/tanhua-yishu-7633,手把手教你心理咨询：谈话的艺术,https://www.classcentral.com/course/tanhua-yishu-7633
/course/circular-economy-11971,Circular Economy - Sustainable Materials Management,https://www.classcentral.com/course/circular-economy-11971
/course/egypt-738,Egiptología (Egyptology),https://www.classcentral.com/course/egypt-738
/course/independent-establishing-effective-partnerships-13283,Establishing Effective Partnerships,https://www.classcentral.com/course/independent-establishing-effective-partnerships-13283
/course/domestic-violence-15221,Supporting Victims of Domestic Violence,https://www.classcentral.com/course/domestic-violence-15221
/course/global-studies-global-exit-9391,Global Studies: The Future of Globalization,https://www.classcentral.com/course/global-studies-global-exit-9391
/course/edx-social-work-practice-advocating-social-justice-and-change-5976,Social Work Practice: Advocating Social Justice and Change,https://www.classcentral.com/course/edx-social-work-practice-advocating-social-justice-and-change-5976
/course/edx-strategic-planning-for-public-libraries-9173,Strategic Planning for Public Libraries,https://www.classcentral.com/course/edx-strategic-planning-for-public-libraries-9173
/course/foodsys-396,An Introduction to the U.S. Food System: Perspectives from Public Health,https://www.classcentral.com/course/foodsys-396
/course/representaciones-culturales-1969,Representaciones culturales de las sexualidades,https://www.classcentral.com/course/representaciones-culturales-1969
/course/intermediate-programming-capstone-5103,Capstone: Analyzing (Social) Network Data,https://www.classcentral.com/course/intermediate-programming-capstone-5103
/course/cultural-diplomacy-11710,Cultural Diplomacy,https://www.classcentral.com/course/cultural-diplomacy-11710
/course/mruniversity-development-economics-473,Development Economics,https://www.classcentral.com/course/mruniversity-development-economics-473
/course/mruniversity-the-eurozone-crisis-778,The Eurozone Crisis,https://www.classcentral.com/course/mruniversity-the-eurozone-crisis-778
/course/mruniversity-mexico-s-economy-current-prospects-and-history-781,Mexico's Economy: Current Prospects and History,https://www.classcentral.com/course/mruniversity-mexico-s-economy-current-prospects-and-history-781
/course/open-education-by-blackboard-legal-ethical-governance-791,Legal Ethical Governance,https://www.classcentral.com/course/open-education-by-blackboard-legal-ethical-governance-791
/course/mruniversity-great-economists-classical-economics-and-its-forerunners-890,Great Economists: Classical Economics and its Forerunners,https://www.classcentral.com/course/mruniversity-great-economists-classical-economics-and-its-forerunners-890
/course/canvas-network-forums-for-a-future-1068,Forums for a Future,https://www.classcentral.com/course/canvas-network-forums-for-a-future-1068
/course/edx--cultural-geography-of-the-world-1230,世界文化地理 Cultural Geography of the World,https://www.classcentral.com/course/edx--cultural-geography-of-the-world-1230
/course/mruniversity-international-trade-1702,International Trade,https://www.classcentral.com/course/mruniversity-international-trade-1702
/course/openlearning-success-achieve-success-with-emotional-intelligence-1040,Success - Achieve Success with Emotional Intelligence,https://www.classcentral.com/course/openlearning-success-achieve-success-with-emotional-intelligence-1040
/course/canvas-network-introduction-to-behavioral-science-degree-programs-1916,Introduction to Behavioral Science Degree Programs,https://www.classcentral.com/course/canvas-network-introduction-to-behavioral-science-degree-programs-1916
/course/udemy-introduction-to-human-rights-2077,Introduction to Human Rights,https://www.classcentral.com/course/udemy-introduction-to-human-rights-2077
/course/edx-age-of-globalization-812,Age of Globalization,https://www.classcentral.com/course/edx-age-of-globalization-812
/course/ios-jogos-4266,Como criar jogos 2D para iPhone e iPad,https://www.classcentral.com/course/ios-jogos-4266
/course/korporativnye-antikrizisnye-methodology-7272,Методологии антикризисного жизненного цикла корпоративных систем,https://www.classcentral.com/course/korporativnye-antikrizisnye-methodology-7272
/course/transreality-5125,iOS Project: Transreality Game,https://www.classcentral.com/course/transreality-5125
/course/uva-darden-agile-development-capstone-5567,Agile Development in Practice (Project-centered Course),https://www.classcentral.com/course/uva-darden-agile-development-capstone-5567
/course/xitong-pingtai-csharp-chengxu-jichu-5526,系统平台与C#程序基础,https://www.classcentral.com/course/xitong-pingtai-csharp-chengxu-jichu-5526
/course/webapps1-5497,Web Application Development: Basic Concepts,https://www.classcentral.com/course/webapps1-5497
/course/gaming-big-data-11192,Data Science in the Games Industry,https://www.classcentral.com/course/gaming-big-data-11192
/course/razrabotka-interfeysov-proyekt-9585,Разработка интерфейсов: финальный проект,https://www.classcentral.com/course/razrabotka-interfeysov-proyekt-9585
/course/kotlin-for-java-developers-12184,Kotlin for Java Developers,https://www.classcentral.com/course/kotlin-for-java-developers-12184
/course/os-v-razrabotke-po-10036,Использование механизмов операционных систем в разработке программного обеспечения,https://www.classcentral.com/course/os-v-razrabotke-po-10036
/course/introACpartII-333,"Analytic Combinatorics, Part II",https://www.classcentral.com/course/introACpartII-333
/course/pbc1-10425,用 Python 做商管程式設計（一）(Programming for Business Computing in Python (1)),https://www.classcentral.com/course/pbc1-10425
/course/quick-start-to-android-9989,Быстрый старт в разработке Android-приложений,https://www.classcentral.com/course/quick-start-to-android-9989
/course/object-oriented-principles-8884,Object-oriented Programming in Python: Create Your Own Adventure Game,https://www.classcentral.com/course/object-oriented-principles-8884
/course/data-wrangling-analysis-abtesting-14375,"Data Wrangling, Analysis and AB Testing with SQL",https://www.classcentral.com/course/data-wrangling-analysis-abtesting-14375
/course/programming-102-think-like-a-computer-scientist-12758,Programming 102: Think Like a Computer Scientist,https://www.classcentral.com/course/programming-102-think-like-a-computer-scientist-12758
/course/edx-introduccion-a-la-programacion-en-java-estructuras-de-datos-y-algoritmos-10322,Introducción a la programación en Java: estructuras de datos y algoritmos,https://www.classcentral.com/course/edx-introduccion-a-la-programacion-en-java-estructuras-de-datos-y-algoritmos-10322
/course/projeto-final-ios-5141,Criando e publicando um aplicativo para iPhone e iPad na App Store,https://www.classcentral.com/course/projeto-final-ios-5141
/course/programming-with-guis-13844,Programming with GUIs,https://www.classcentral.com/course/programming-with-guis-13844
/course/udacity-software-testing-365,Software Testing,https://www.classcentral.com/course/udacity-software-testing-365
/course/udacity-software-debugging-457,Software Debugging,https://www.classcentral.com/course/udacity-software-debugging-457
/course/openlearning-unsw-computing-1-the-art-of-programming-553,UNSW Computing 1 - The Art of Programming,https://www.classcentral.com/course/openlearning-unsw-computing-1-the-art-of-programming-553
/course/udacity-interactive-3d-graphics-552,Interactive 3D Graphics,https://www.classcentral.com/course/udacity-interactive-3d-graphics-552
/course/openhpi-datenmanagement-mit-sql-777,Datenmanagement mit SQL,https://www.classcentral.com/course/openhpi-datenmanagement-mit-sql-777
/course/opensap-introduction-to-mobile-solution-development-1348,Introduction to Mobile Solution Development,https://www.classcentral.com/course/opensap-introduction-to-mobile-solution-development-1348
/course/udacity-intro-to-point-click-app-development-1481,Intro to Point & Click App Development,https://www.classcentral.com/course/udacity-intro-to-point-click-app-development-1481
/course/opensap-introduction-to-software-development-on-sap-hana-1347,Introduction to Software Development on SAP HANA,https://www.classcentral.com/course/opensap-introduction-to-software-development-on-sap-hana-1347
/course/independent-how-to-create-a-windows-8-app-1788,How to create a Windows 8 App,https://www.classcentral.com/course/independent-how-to-create-a-windows-8-app-1788
/course/openhpi-parallel-programming-concepts-1701,Parallel Programming Concepts,https://www.classcentral.com/course/openhpi-parallel-programming-concepts-1701
/course/independent-ada-overview-2109,Ada: Overview,https://www.classcentral.com/course/independent-ada-overview-2109
/course/independent-ada-basic-concepts-2110,Ada: Basic Concepts,https://www.classcentral.com/course/independent-ada-basic-concepts-2110
/course/independent-ada-programming-in-the-large-2111,Ada: Programming in the Large,https://www.classcentral.com/course/independent-ada-programming-in-the-large-2111
/course/udacity-website-performance-optimization-2189,Website Performance Optimization,https://www.classcentral.com/course/udacity-website-performance-optimization-2189
/course/udacity-ux-design-for-mobile-developers-2212,UX Design for Mobile Developers,https://www.classcentral.com/course/udacity-ux-design-for-mobile-developers-2212
/course/udacity-software-development-process-2335,Software Development Process,https://www.classcentral.com/course/udacity-software-development-process-2335
/course/introstats-646,Statistics: Making Sense of Data,https://www.classcentral.com/course/introstats-646
/course/canvas-network-precalculus-algebra-755,Precalculus Algebra,https://www.classcentral.com/course/canvas-network-precalculus-algebra-755
/course/open-education-by-blackboard-pre-algebra-793,Pre-Algebra,https://www.classcentral.com/course/open-education-by-blackboard-pre-algebra-793
/course/federica-metodi-quantitativi-modulo-statistica-10685,Metodi quantitativi - Modulo statistica,https://www.classcentral.com/course/federica-metodi-quantitativi-modulo-statistica-10685
/course/canvas-network-basic-arithmetic-575,Basic Arithmetic,https://www.classcentral.com/course/canvas-network-basic-arithmetic-575
/course/prob-689,機率 (Probability),https://www.classcentral.com/course/prob-689
/course/stats1-334,Statistics One,https://www.classcentral.com/course/stats1-334
/course/novoed-numbers-for-life-1279,Numbers for Life,https://www.classcentral.com/course/novoed-numbers-for-life-1279
/course/complexanalysis-978,Analysis of a Complex Kind,https://www.classcentral.com/course/complexanalysis-978
/course/upv-x-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-1546,Aplicaciones de la Teoría de Grafos a la vida real,https://www.classcentral.com/course/upv-x-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-1546
/course/sjtuma153-1398,数学之旅 The Journey of Mathematics,https://www.classcentral.com/course/sjtuma153-1398
/course/iversity-einfuhrung-in-die-wahrscheinlichkeitstheorie-1277,Einführung in die Wahrscheinlichkeitstheorie,https://www.classcentral.com/course/iversity-einfuhrung-in-die-wahrscheinlichkeitstheorie-1277
/course/randomness-736,"Unpredictable? Randomness, Chance and Free Will",https://www.classcentral.com/course/randomness-736
/course/stanford-openedx-convex-optimization-1577,Convex Optimization,https://www.classcentral.com/course/stanford-openedx-convex-optimization-1577
/course/upv-x-bases-matematicas-numeros-y-terminologia-1543,Bases Matemáticas: números y terminología,https://www.classcentral.com/course/upv-x-bases-matematicas-numeros-y-terminologia-1543
/course/upv-x-bases-matematicas-integrales-1744,Bases matemáticas: Integrales,https://www.classcentral.com/course/upv-x-bases-matematicas-integrales-1744
/course/edx-introduction-to-statistics-descriptive-statistics-614,Introduction to Statistics: Descriptive Statistics,https://www.classcentral.com/course/edx-introduction-to-statistics-descriptive-statistics-614
/course/m2o2c2-1812,Massively Multivariable Open Online Calculus Course,https://www.classcentral.com/course/m2o2c2-1812
/course/iversity-mathe-mooc-mathematisch-denken-993,Mathe-MOOC: Mathematisch denken!,https://www.classcentral.com/course/iversity-mathe-mooc-mathematisch-denken-993
/course/edx-introduction-to-statistics-probability-828,Introduction to Statistics: Probability,https://www.classcentral.com/course/edx-introduction-to-statistics-probability-828
/course/edx-introduction-to-statistics-inference-932,Introduction to Statistics: Inference,https://www.classcentral.com/course/edx-introduction-to-statistics-inference-932
/course/miriadax-matematicas-basicas-1113,Matemáticas básicas,https://www.classcentral.com/course/miriadax-matematicas-basicas-1113
/course/precalculo-737,Matemáticas y Movimiento,https://www.classcentral.com/course/precalculo-737
/course/functionalanalysis-1313,An Introduction to Functional Analysis,https://www.classcentral.com/course/functionalanalysis-1313
/course/teachstats1-2461,Teaching Statistical Thinking: Part 1 Descriptive Statistics,https://www.classcentral.com/course/teachstats1-2461
/course/miriadax-introduccion-a-la-teoria-combinatoria-2826,Introducción a la Teoría Combinatoria,https://www.classcentral.com/course/miriadax-introduccion-a-la-teoria-combinatoria-2826
/course/multivarii-1958,Çok Değişkenli Fonksiyonlarda Türev ve Entegral II: İleri Konular ve Uygulamalar / Multivariable Calculus II: Applications and Advanced Topics,https://www.classcentral.com/course/multivarii-1958
/course/france-universite-numerique-equations-differentielles-de-newton-a-nos-jours-4747,Equations différentielles : de Newton à nos jours,https://www.classcentral.com/course/france-universite-numerique-equations-differentielles-de-newton-a-nos-jours-4747
/course/independent-mujeres-coraje-maestras-de-la-transgresion-4569,Mujeres coraje. Maestras de la transgresión,https://www.classcentral.com/course/independent-mujeres-coraje-maestras-de-la-transgresion-4569
/course/opensap-an-introduction-to-sap-hana-1894,An Introduction to SAP HANA,https://www.classcentral.com/course/opensap-an-introduction-to-sap-hana-1894
/course/independent-cambridge-gsce-computing-online-2780,Cambridge GSCE Computing Online,https://www.classcentral.com/course/independent-cambridge-gsce-computing-online-2780
/course/udacity-intro-to-ajax-2997,Intro to AJAX,https://www.classcentral.com/course/udacity-intro-to-ajax-2997
/course/udacity-html5-canvas-2999,HTML5 Canvas,https://www.classcentral.com/course/udacity-html5-canvas-2999
/course/udacity-intro-to-ios-app-development-with-swift-2861,Intro to iOS App Development with Swift,https://www.classcentral.com/course/udacity-intro-to-ios-app-development-with-swift-2861
/course/udacity-intro-to-jquery-2998,Intro to jQuery,https://www.classcentral.com/course/udacity-intro-to-jquery-2998
/course/udacity-intro-to-relational-databases-3253,Intro to Relational Databases,https://www.classcentral.com/course/udacity-intro-to-relational-databases-3253
/course/opensap-abap-development-for-sap-hana-2360,ABAP Development for SAP HANA,https://www.classcentral.com/course/opensap-abap-development-for-sap-hana-2360
/course/opensap-introduction-to-sap-hana-cloud-platform-1346,Introduction to SAP HANA Cloud Platform,https://www.classcentral.com/course/opensap-introduction-to-sap-hana-cloud-platform-1346
/course/opensap-next-steps-in-software-development-on-sap-hana-2489,Next Steps in Software Development on SAP HANA,https://www.classcentral.com/course/opensap-next-steps-in-software-development-on-sap-hana-2489
/course/edx-c--3243,C++ 程序设计,https://www.classcentral.com/course/edx-c--3243
/course/opensap-bi-clients-and-applications-on-sap-hana-2672,BI Clients and Applications on SAP HANA,https://www.classcentral.com/course/opensap-bi-clients-and-applications-on-sap-hana-2672
/course/udacity-javascript-testing-3351,JavaScript Testing,https://www.classcentral.com/course/udacity-javascript-testing-3351
/course/udacity-uikit-fundamentals-3350,UIKit Fundamentals,https://www.classcentral.com/course/udacity-uikit-fundamentals-3350
/course/stanford-openedx-language-proof-and-logic-2340,"Language, Proof and Logic",https://www.classcentral.com/course/stanford-openedx-language-proof-and-logic-2340
/course/udacity-responsive-images-3352,Responsive Images,https://www.classcentral.com/course/udacity-responsive-images-3352
/course/greeningtheeconomy-2167,Greening the Economy: Lessons from Scandinavia,https://www.classcentral.com/course/greeningtheeconomy-2167
/course/matrix-505,Coding the Matrix: Linear Algebra through Computer Science Applications,https://www.classcentral.com/course/matrix-505
/course/canvas-network-science-fiction-science-fact-predictions-and-math-lite-3072,Science Fiction/Science Fact: Predictions and Math (Lite),https://www.classcentral.com/course/canvas-network-science-fiction-science-fact-predictions-and-math-lite-3072
/course/logic1-1454,Logic: Language and Information 1,https://www.classcentral.com/course/logic1-1454
/course/france-universite-numerique-fondamentaux-en-statistique-1520,Fondamentaux en statistique,https://www.classcentral.com/course/france-universite-numerique-fondamentaux-en-statistique-1520
/course/logic2-1455,Logic: Language and Information 2,https://www.classcentral.com/course/logic2-1455
/course/statistics101-3334,Introduction to Statistics for the Social Sciences,https://www.classcentral.com/course/statistics101-3334
/course/calcsing-331,Calculus: Single Variable,https://www.classcentral.com/course/calcsing-331
/course/mathematicalmethods-1013,Mathematical Methods for Quantitative Finance,https://www.classcentral.com/course/mathematicalmethods-1013
/course/precalc-515,Pre-Calculus,https://www.classcentral.com/course/precalc-515
/course/miriadax-matematicas-esenciales-en-los-numeros-reales-y-complejos-1688,Matemáticas esenciales en los números reales y complejos,https://www.classcentral.com/course/miriadax-matematicas-esenciales-en-los-numeros-reales-y-complejos-1688
/course/edx-algebra-lineal-4058,Álgebra Lineal,https://www.classcentral.com/course/edx-algebra-lineal-4058
/course/miriadax-analisis-estadistico-basico-con-spss-1669,Análisis Estadístico Básico con SPSS,https://www.classcentral.com/course/miriadax-analisis-estadistico-basico-con-spss-1669
/course/probability-2583,Probability,https://www.classcentral.com/course/probability-2583
/course/miriadax-geometria-diferencial-y-mecanica-una-introduccion-3868,Geometría diferencial y Mecánica: una introducción,https://www.classcentral.com/course/miriadax-geometria-diferencial-y-mecanica-una-introduccion-3868
/course/futurelearn-maths-for-humans-linear-quadratic-inverse-relations-3944,"Maths for Humans: Linear, Quadratic & Inverse Relations",https://www.classcentral.com/course/futurelearn-maths-for-humans-linear-quadratic-inverse-relations-3944
/course/futurelearn-real-world-calculus-how-maths-drives-formula-one-and-launches-angry-birds-3409,Real World Calculus: How Maths Drives Formula One and Launches Angry Birds,https://www.classcentral.com/course/futurelearn-real-world-calculus-how-maths-drives-formula-one-and-launches-angry-birds-3409
/course/descriptivestats-2756,Descriptive Statistics,https://www.classcentral.com/course/descriptivestats-2756
/course/swayam-applied-multivariate-statistical-modeling-5230,Applied Multivariate Statistical Modeling,https://www.classcentral.com/course/swayam-applied-multivariate-statistical-modeling-5230
/course/swayam-discrete-mathematics-5217,Discrete Mathematics,https://www.classcentral.com/course/swayam-discrete-mathematics-5217
/course/france-universite-numerique-introduction-a-la-logique-informatique-partie-2-calcul-des-predicats-5267,Introduction à la logique informatique - Partie 2 : calcul des prédicats,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-logique-informatique-partie-2-calcul-des-predicats-5267
/course/ourearth-1378,"Our Earth: Its Climate, History, and Processes",https://www.classcentral.com/course/ourearth-1378
/course/discovering-science-atmospheric-chemistry-7742,Discovering Science: Atmospheric Chemistry,https://www.classcentral.com/course/discovering-science-atmospheric-chemistry-7742
/course/fisica-sperimentale-fisica-moderna-11208,"Introduzione alla fisica sperimentale: elettromagnetismo, ottica, fisica moderna",https://www.classcentral.com/course/fisica-sperimentale-fisica-moderna-11208
/course/fisica-sperimentale-meccanica-termodinam-11210,"Introduzione alla fisica sperimentale: meccanica, termodinamica",https://www.classcentral.com/course/fisica-sperimentale-meccanica-termodinam-11210
/course/disease-genes-9733,From Disease to Genes and Back,https://www.classcentral.com/course/disease-genes-9733
/course/scientist-9969,On Being a Scientist,https://www.classcentral.com/course/scientist-9969
/course/edx-climate-change-carbon-capture-and-storage-10269,Climate Change: Carbon Capture and Storage,https://www.classcentral.com/course/edx-climate-change-carbon-capture-and-storage-10269
/course/large-marine-ecosystems-10792,Large Marine Ecosystems: Assessment and Management,https://www.classcentral.com/course/large-marine-ecosystems-10792
/course/mind-of-the-universe-genetic-privacy-10675,Mind of the Universe - Genetic Privacy: should we be concerned?,https://www.classcentral.com/course/mind-of-the-universe-genetic-privacy-10675
/course/medtech-exploring-the-human-genome-14406,MedTech: Exploring the Human Genome,https://www.classcentral.com/course/medtech-exploring-the-human-genome-14406
/course/edx-sustainable-energy-capstone-assessment-9796,Sustainable Energy Capstone Assessment,https://www.classcentral.com/course/edx-sustainable-energy-capstone-assessment-9796
/course/edx-understanding-nuclear-energy-6305,Understanding Nuclear Energy,https://www.classcentral.com/course/edx-understanding-nuclear-energy-6305
/course/genomic-data-science-project-5953,Genomic Data Science Capstone,https://www.classcentral.com/course/genomic-data-science-project-5953
/course/scientific-revolution-8964,The Scientific Revolution: Understanding the Roots of Modern Science,https://www.classcentral.com/course/scientific-revolution-8964
/course/antimicrobial-stewardship-in-veterinary-practice-16860,Antimicrobial Stewardship in Veterinary Practice,https://www.classcentral.com/course/antimicrobial-stewardship-in-veterinary-practice-16860
/course/climate-change-the-solutions-9827,Climate Change: Solutions,https://www.classcentral.com/course/climate-change-the-solutions-9827
/course/udemy-astronomy-state-of-the-art-767,Astronomy - State of the Art,https://www.classcentral.com/course/udemy-astronomy-state-of-the-art-767
/course/udacity-tales-from-the-genome-1045,Tales from the Genome,https://www.classcentral.com/course/udacity-tales-from-the-genome-1045
/course/edx-our-energetic-earth-1235,Our Energetic Earth,https://www.classcentral.com/course/edx-our-energetic-earth-1235
/course/edx-relativity-and-astrophysics-1334,Relativity and Astrophysics,https://www.classcentral.com/course/edx-relativity-and-astrophysics-1334
/course/edx-the-evolving-universe-1949,The Evolving Universe,https://www.classcentral.com/course/edx-the-evolving-universe-1949
/course/edx-mechanics-review-858,Mechanics ReView,https://www.classcentral.com/course/edx-mechanics-review-858
/course/edx-effective-field-theory-2139,Effective Field Theory,https://www.classcentral.com/course/edx-effective-field-theory-2139
/course/canvas-network-understanding-the-scientific-method-2608,Understanding the Scientific Method,https://www.classcentral.com/course/canvas-network-understanding-the-scientific-method-2608
/course/edx-anatomyx-musculoskeletal-cases-2024,AnatomyX: Musculoskeletal Cases,https://www.classcentral.com/course/edx-anatomyx-musculoskeletal-cases-2024
/course/edx-waves-optics-2442,Waves & Optics,https://www.classcentral.com/course/edx-waves-optics-2442
/course/edx-energy-the-technology-you-must-know-in-the-21st-century-2476,Energy: The Technology You Must Know in the 21st Century,https://www.classcentral.com/course/edx-energy-the-technology-you-must-know-in-the-21st-century-2476
/course/canvas-network-exploring-the-cell-2600,Exploring the Cell,https://www.classcentral.com/course/canvas-network-exploring-the-cell-2600
/course/canvas-network-basic-genetics-2606,Basic Genetics,https://www.classcentral.com/course/canvas-network-basic-genetics-2606
/course/edx-light-spike-sight-the-neuroscience-of-vision-2510,"Light, Spike, & Sight: The Neuroscience of Vision",https://www.classcentral.com/course/edx-light-spike-sight-the-neuroscience-of-vision-2510
/course/edx-introductory-physics-mechanics-and-waves-1778,Introductory Physics - Mechanics and Waves,https://www.classcentral.com/course/edx-introductory-physics-mechanics-and-waves-1778
/course/edx-modeling-climate-change-2814,Modeling Climate Change,https://www.classcentral.com/course/edx-modeling-climate-change-2814
/course/edx-how-stuff-moves-part-1-linear-motion-2966,"How Stuff Moves, Part 1: Linear Motion",https://www.classcentral.com/course/edx-how-stuff-moves-part-1-linear-motion-2966
/course/world-science-u-dark-side-of-the-universe-3397,Dark Side of the Universe,https://www.classcentral.com/course/world-science-u-dark-side-of-the-universe-3397
/course/world-science-u-universe-or-multiverse-3399,Universe or Multiverse?,https://www.classcentral.com/course/world-science-u-universe-or-multiverse-3399
/course/world-science-u-past-and-future-of-unification-3400,Past and Future of Unification,https://www.classcentral.com/course/world-science-u-past-and-future-of-unification-3400
/course/world-science-u-history-and-mysteries-of-the-universe-3401,History and Mysteries of the Universe,https://www.classcentral.com/course/world-science-u-history-and-mysteries-of-the-universe-3401
/course/world-science-u-inflationary-cosmology-3402,Inflationary Cosmology,https://www.classcentral.com/course/world-science-u-inflationary-cosmology-3402
/course/world-science-u-nature-s-constituents-3403,Nature's Constituents,https://www.classcentral.com/course/world-science-u-nature-s-constituents-3403
/course/world-science-u-endless-universe-beyond-the-big-bang-3404,Endless Universe: Beyond the Big Bang,https://www.classcentral.com/course/world-science-u-endless-universe-beyond-the-big-bang-3404
/course/world-science-u-space-time-and-einstein-3407,"Space, Time and Einstein",https://www.classcentral.com/course/world-science-u-space-time-and-einstein-3407
/course/edx--introduction-to-seismology-3303,地震概论 Introduction to Seismology,https://www.classcentral.com/course/edx--introduction-to-seismology-3303
/course/edx-how-stuff-moves-part-2-angular-motion-3181,"How Stuff Moves, Part 2: Angular Motion",https://www.classcentral.com/course/edx-how-stuff-moves-part-2-angular-motion-3181
/course/edx-how-stuff-moves-part-3-wave-motion-3180,"How Stuff Moves, Part 3: Wave Motion",https://www.classcentral.com/course/edx-how-stuff-moves-part-3-wave-motion-3180
/course/stanford-openedx-forest-monitoring-with-claslite-3548,Forest Monitoring with CLASlite,https://www.classcentral.com/course/stanford-openedx-forest-monitoring-with-claslite-3548
/course/edx-genomic-medicine-gets-personal-945,Genomic Medicine Gets Personal,https://www.classcentral.com/course/edx-genomic-medicine-gets-personal-945
/course/edx-introduction-to-environmental-science-2637,Introduction to Environmental Science,https://www.classcentral.com/course/edx-introduction-to-environmental-science-2637
/course/edx-effects-of-radiation-an-introduction-to-radiation-and-radioactivity-3505,Effects of Radiation: An Introduction to Radiation and Radioactivity,https://www.classcentral.com/course/edx-effects-of-radiation-an-introduction-to-radiation-and-radioactivity-3505
/course/open-education-by-blackboard-coasts-and-communities-783,Coasts and Communities,https://www.classcentral.com/course/open-education-by-blackboard-coasts-and-communities-783
/course/history-israel-sovereign-state-6969,The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state,https://www.classcentral.com/course/history-israel-sovereign-state-6969
/course/sports-agent-7294,Becoming a Sports Agent,https://www.classcentral.com/course/sports-agent-7294
/course/management-leadership-english-7409,Business English: Management and Leadership,https://www.classcentral.com/course/management-leadership-english-7409
/course/finance-economics-english-7410,Business English: Finance and Economics,https://www.classcentral.com/course/finance-economics-english-7410
/course/intermediatechinesebusiness-7422,中级商务汉语——商务活动篇,https://www.classcentral.com/course/intermediatechinesebusiness-7422
/course/engineering-writing-7433,Writing Skills for Engineering Leaders,https://www.classcentral.com/course/engineering-writing-7433
/course/marketing-sales-english-7407,Business English: Marketing and Sales,https://www.classcentral.com/course/marketing-sales-english-7407
/course/chino-viajes-de-negocios-4641,Chino básico: Los viajes de negocios,https://www.classcentral.com/course/chino-viajes-de-negocios-4641
/course/business-chinese-6177,中级商务汉语（入职与营销篇）,https://www.classcentral.com/course/business-chinese-6177
/course/modern-american-poetry-5963,Modern American Poetry,https://www.classcentral.com/course/modern-american-poetry-5963
/course/istoriya-izobretenii-i-otkritii-5282,История изобретений и открытий — Вторая история человечества,https://www.classcentral.com/course/istoriya-izobretenii-i-otkritii-5282
/course/become-a-journalist-capstone-5574,Capstone: Create your own professional journalistic portfolio,https://www.classcentral.com/course/become-a-journalist-capstone-5574
/course/business-english-meetings-5442,Business English: Meetings,https://www.classcentral.com/course/business-english-meetings-5442
/course/business-case-analysis-5616,Business Case Analysis,https://www.classcentral.com/course/business-case-analysis-5616
